caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
road gymlife bodybuilding bodybuilder body parts health work flex muscle,Casual,Instagram,Gen Z,road gymlife bodybuilding bodybuilder body parts health work flex muscle muscle aesthetic awareness transition transformation,Fitness,Follow for more!,medium,kaggle_instagram,road gymlife bodybuilding bodybuilder body parts health work flex muscle,0,1,1,2
fitnesstrends fitness fitnessbuzz fitnessnews fitnessgoals fitnessinspo fitnessicons,Casual,Instagram,Gen Z,fitnesstrends fitness fitnessbuzz fitnessnews fitnessgoals fitnessinspo fitnessicons,Trends,Follow for more!,medium,kaggle_instagram,fitnesstrends fitness fitnessbuzz fitnessnews fitnessgoals fitnessinspo fitnessicons,0,1,1,2
sunooenhypen jakeenhypen heeseungenhypen unk enhypen enhypen engene jay heeseung jake,Casual,Instagram,Gen Z,sunooenhypen jakeenhypen heeseungenhypen unk enhypen enhypen engene jay heeseung jake sunghoon sunoo niki enhypenjake enhypenheeseung jong enhypenjungwon enhypenniki enha en enhypenimagines enhypenimagine enhypenthreads,Cinema,Follow for more!,medium,kaggle_instagram,sunooenhypen jakeenhypen heeseungenhypen unk enhypen enhypen engene jay heeseung jake,0,1,1,2
mindset growthmindset mindsetshift positivemindset achievemindset healthymindset,Casual,Instagram,Gen Z,mindset growthmindset mindsetshift positivemindset achievemindset healthymindset,Motivation,Follow for more!,medium,kaggle_instagram,mindset growthmindset mindsetshift positivemindset achievemindset healthymindset,0,1,1,2
Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill!,Casual,Instagram,Millennials,#SnackSmuggler #HighSchoolSnacks,General,Share your thoughts!,medium,kaggle_sentiment,sneaking snacks class like pro art snack smuggling sacred skill,0,1,2,2
Space Spruce — Brand Awareness. Duration: 60 Days,Professional,Facebook,Millennials,,Home,Learn more!,low,kaggle_ads,space spruce brand awareness duration 60 days,3,0,2,1
Dwell Delight — Market Expansion. Duration: 15 Days,Professional,Pinterest,Millennials,,Home,Learn more!,low,kaggle_ads,dwell delight market expansion duration 15 days,3,2,2,1
india international nominated bomanirani awards kerala district film award,Casual,Instagram,Gen Z,india international nominated bomanirani awards kerala district film award,Cinema,Follow for more!,medium,kaggle_instagram,india international nominated bomanirani awards kerala district film award,0,1,1,2
rani om ravi menon naga mohan mohan mohan prem tara,Casual,Instagram,Gen Z,rani om ravi menon naga mohan mohan mohan prem tara,Cinema,Follow for more!,medium,kaggle_instagram,rani om ravi menon naga mohan mohan mohan prem tara,0,1,1,2
ai python dl nn aiwalkers telugumemes trending telugu chatgpt machinelearning,Casual,Instagram,Gen Z,ai python dl nn aiwalkers telugumemes trending telugu chatgpt machinelearning deeplearning technology chatgpt,Education,Follow for more!,medium,kaggle_instagram,ai python dl nn aiwalkers telugumemes trending telugu chatgpt machinelearning,0,1,1,2
Code Crafters — Market Expansion. Duration: 45 Days,Professional,Pinterest,Professionals,,Technology,Learn more!,low,kaggle_ads,code crafters market expansion duration 45 days,3,2,4,1
Vogue Visions — Market Expansion. Duration: 30 Days,Professional,Twitter,Gen Z,,Fashion,Learn more!,low,kaggle_ads,vogue visions market expansion duration 30 days,3,3,1,1
solid action fitness pro basic action gymstyle fitness pro pro,Casual,Instagram,Gen Z,solid action fitness pro basic action gymstyle fitness pro pro,Fitness,Follow for more!,medium,kaggle_instagram,solid action fitness pro basic action gymstyle fitness pro pro,0,1,1,2
"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort.",Casual,Twitter,Millennials,#RenewedEffort #BasketballStruggles,General,Share your thoughts!,low,kaggle_sentiment,experiencing series losses basketball season team grapples frustration determined turn tide renewed effort,0,3,2,1
august youtube video,Casual,Instagram,Gen Z,august youtube video,Gaming,Follow for more!,medium,kaggle_instagram,august youtube video,0,1,1,2
Mode Maven — Increase Sales. Duration: 60 Days,Professional,Instagram,Professionals,,Fashion,Learn more!,low,kaggle_ads,mode maven increase sales duration 60 days,3,1,4,1
Sending affectionate vibes to all my followers!,Casual,Instagram,Millennials,#Affection #PositiveVibes,General,Share your thoughts!,low,kaggle_sentiment,sending affectionate vibes followers,0,1,2,1
studyinusa studyabroad studyincanada studyineurope studentvisa university gradschool gradadmissions,Casual,Instagram,Gen Z,studyinusa studyabroad studyincanada studyineurope studentvisa university gradschool gradadmissions,Education,Follow for more!,medium,kaggle_instagram,studyinusa studyabroad studyincanada studyineurope studentvisa university gradschool gradadmissions,0,1,1,2
Vital Vigor — Increase Sales. Duration: 30 Days,Professional,Facebook,Professionals,,Health,Learn more!,low,kaggle_ads,vital vigor increase sales duration 30 days,3,0,4,1
"A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities.",Casual,Twitter,Millennials,#FreeSpirit #WingsOfDreams,General,Share your thoughts!,low,kaggle_sentiment,free spirit soaring wings dreams leaving trails independence azure sky boundless possibilities,0,3,2,1
outdoorfitness outdoorworkouts outdoorexercise fitnesshiking fitnesscamping,Casual,Instagram,Gen Z,outdoorfitness outdoorworkouts outdoorexercise fitnesshiking fitnesscamping,Fitness,Follow for more!,medium,kaggle_instagram,outdoorfitness outdoorworkouts outdoorexercise fitnesshiking fitnesscamping,0,1,1,2
pet mail twitter dogsofig eat farm twitter smart food naughtybeagle,Casual,Instagram,Gen Z,pet mail twitter dogsofig eat farm twitter smart food naughtybeagle,Animals,Follow for more!,medium,kaggle_instagram,pet mail twitter dogsofig eat farm twitter smart food naughtybeagle,0,1,1,2
hot take: cereal is just a soup and you cannot convince me otherwise,Casual,Twitter,Gen Z,#FoodDebate #HotTake #Unpopular #GenZ,General,fight me in the comments 👇,high,manual,hot take cereal soup convince otherwise,0,3,1,0
Cozy Corners — Market Expansion. Duration: 15 Days,Professional,Pinterest,Professionals,,Home,Learn more!,low,kaggle_ads,cozy corners market expansion duration 15 days,3,2,4,1
socialmedia google international explorepage real job workindia exploremore venture launch,Casual,Instagram,Gen Z,socialmedia google international explorepage real job workindia exploremore venture launch calendar,Education,Follow for more!,medium,kaggle_instagram,socialmedia google international explorepage real job workindia exploremore venture launch,0,1,1,2
big lake new road deep hills shiva hill mysore,Casual,Instagram,Gen Z,big lake new road deep hills shiva hill mysore,Food,Follow for more!,medium,kaggle_instagram,big lake new road deep hills shiva hill mysore,0,1,1,2
Productive day ticking off my to-do list.,Inspirational,Instagram,Millennials,#Productivity #WorkFromHome,General,Share your thoughts!,medium,kaggle_sentiment,productive day ticking list,2,1,2,2
theory fictional religion religious fiction conspiracy theory,Casual,Instagram,Gen Z,theory fictional religion religious fiction conspiracy theory,Spirituality,Follow for more!,medium,kaggle_instagram,theory fictional religion religious fiction conspiracy theory,0,1,1,2
youtubegaming youtubegamer gamingvideos gamingcontent gamingchannel youtubestream gamingcreator,Casual,Instagram,Gen Z,youtubegaming youtubegamer gamingvideos gamingcontent gamingchannel youtubestream gamingcreator,Gaming,Follow for more!,medium,kaggle_instagram,youtubegaming youtubegamer gamingvideos gamingcontent gamingchannel youtubestream gamingcreator,0,1,1,2
national spiritualgrowth meditation project,Casual,Instagram,Gen Z,national spiritualgrowth meditation project,Spirituality,Follow for more!,medium,kaggle_instagram,national spiritualgrowth meditation project,0,1,1,2
dance dancelovers dancecommunity danceinspo dancegoals danceart danceskills dancelife dancemoves,Casual,Instagram,Gen Z,dance dancelovers dancecommunity danceinspo dancegoals danceart danceskills dancelife dancemoves,Dance,Follow for more!,medium,kaggle_instagram,dance dancelovers dancecommunity danceinspo dancegoals danceart danceskills dancelife dancemoves,0,1,1,2
Furnish Fine — Product Launch. Duration: 15 Days,Professional,Facebook,Gen Z,,Home,Learn more!,low,kaggle_ads,furnish fine product launch duration 15 days,3,0,1,1
Innovate Infinity — Product Launch. Duration: 45 Days,Professional,Pinterest,Professionals,,Technology,Learn more!,low,kaggle_ads,innovate infinity product launch duration 45 days,3,2,4,1
instagram best documentary television spot chick kasam astrology magazine,Casual,Instagram,Gen Z,instagram best documentary television spot chick kasam astrology magazine,Spirituality,Follow for more!,medium,kaggle_instagram,instagram best documentary television spot chick kasam astrology magazine,0,1,1,2
gym team bodybuilding competition exercises handstand racing competitions,Casual,Instagram,Gen Z,gym team bodybuilding competition exercises handstand racing competitions,Fitness,Follow for more!,medium,kaggle_instagram,gym team bodybuilding competition exercises handstand racing competitions,0,1,1,2
Furnish Fine — Market Expansion. Duration: 30 Days,Professional,Instagram,Professionals,,Home,Learn more!,low,kaggle_ads,furnish fine market expansion duration 30 days,3,1,4,1
Vogue Visions — Brand Awareness. Duration: 60 Days,Professional,Twitter,Professionals,,Fashion,Learn more!,low,kaggle_ads,vogue visions brand awareness duration 60 days,3,3,4,1
5 easy tips every parent should know 📋,Casual,Facebook,Parents,#ParentingTips #UsefulInfo #ShareThis,Education,Share With Friends,medium,image_metadata,easy tips every parent know,0,0,3,2
aesthetic car bikes luxury luxurylifestyle richlife richlifestyle,Casual,Instagram,Gen Z,aesthetic car bikes luxury luxurylifestyle richlife richlifestyle,Motivation,Follow for more!,medium,kaggle_instagram,aesthetic car bikes luxury luxurylifestyle richlife richlifestyle,0,1,1,2
indianroasts roastcomedy indianparodies indiansatire politicalsatire indianparody satiricalcomedy,Casual,Instagram,Gen Z,indianroasts roastcomedy indianparodies indiansatire politicalsatire indianparody satiricalcomedy,Relationships,Follow for more!,medium,kaggle_instagram,indianroasts roastcomedy indianparodies indiansatire politicalsatire indianparody satiricalcomedy,0,1,1,2
ronaldo reallifeheroes ronaldofans,Casual,Instagram,Gen Z,ronaldo reallifeheroes ronaldofans,Sports,Follow for more!,medium,kaggle_instagram,ronaldo reallifeheroes ronaldofans,0,1,1,2
explore exploremore fyp viralreels reels reelitfeelit reelsinstagram comedyreels funnymeme,Casual,Instagram,Gen Z,explore exploremore fyp viralreels reels reelitfeelit reelsinstagram comedyreels funnymeme,Comedy,Follow for more!,medium,kaggle_instagram,explore exploremore fyp viralreels reels reelitfeelit reelsinstagram comedyreels funnymeme,0,1,1,2
Runway Rebels — Brand Awareness. Duration: 30 Days,Professional,Pinterest,Millennials,,Fashion,Learn more!,low,kaggle_ads,runway rebels brand awareness duration 30 days,3,2,2,1
funny mountaindew darr fear masti electrician collegelife placement,Casual,Instagram,Gen Z,funny mountaindew darr fear masti electrician collegelife placement,Education,Follow for more!,medium,kaggle_instagram,funny mountaindew darr fear masti electrician collegelife placement,0,1,1,2
lovecricket livecricket cricketfever cricketvibes cricketnation cricketspirit,Casual,Instagram,Gen Z,lovecricket livecricket cricketfever cricketvibes cricketnation cricketspirit,Sports,Follow for more!,medium,kaggle_instagram,lovecricket livecricket cricketfever cricketvibes cricketnation cricketspirit,0,1,1,2
Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!,Casual,Facebook,Millennials,#ScienceFairWinner #HighSchoolScience,General,Share your thoughts!,low,kaggle_sentiment,collaborating science project received recognition regional fair science triumphs smiles,0,0,2,1
pro championship competition circuit racing,Casual,Instagram,Gen Z,pro championship competition circuit racing,Festivals,Follow for more!,medium,kaggle_instagram,pro championship competition circuit racing,0,1,1,2
socialissues socialmovements socialreform socialadvocacy socialrights,Casual,Instagram,Gen Z,socialissues socialmovements socialreform socialadvocacy socialrights,Society,Follow for more!,medium,kaggle_instagram,socialissues socialmovements socialreform socialadvocacy socialrights,0,1,1,2
ti nee ya ni na ni mai ni mira,Casual,Instagram,Gen Z,ti nee ya ni na ni mai ni mira,Cinema,Follow for more!,medium,kaggle_instagram,ti nee ya ni na ni mai ni mira,0,1,1,2
movie mohan babu raj babu jay kapoor mohan kapoor,Casual,Instagram,Gen Z,movie mohan babu raj babu jay kapoor mohan kapoor,Cinema,Follow for more!,medium,kaggle_instagram,movie mohan babu raj babu jay kapoor mohan kapoor,0,1,1,2
streetfashion streetstyle urbanfashion streetwear,Casual,Instagram,Gen Z,streetfashion streetstyle urbanfashion streetwear,Fashion,Follow for more!,medium,kaggle_instagram,streetfashion streetstyle urbanfashion streetwear,0,1,1,2
"A numbness settles over me, a shield against the overwhelming emotions life throws my way.",Casual,Twitter,Millennials,#Numbness #EmotionalShield,General,Share your thoughts!,low,kaggle_sentiment,numbness settles shield overwhelming emotions life throws way,0,3,2,1
standup standupcomedy comedy,Casual,Instagram,Gen Z,standup standupcomedy comedy,Comedy,Follow for more!,medium,kaggle_instagram,standup standupcomedy comedy,0,1,1,2
architecture,Casual,Instagram,Gen Z,architecture,Architecture,Follow for more!,medium,kaggle_instagram,architecture,0,1,1,2
Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes!,Casual,Instagram,Millennials,#ArtisticExpression #HighSchoolCreativity,General,Share your thoughts!,low,kaggle_sentiment,participating school wide art exhibition witnessing creativity spreading positive vibes,0,1,2,1
