caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
"Capturing the essence of a bustling market, the photographer freezes moments in time, each frame telling a unique and vibrant story.",Casual,Instagram,Millennials,#Vibrancy #MarketStories,General,Share your thoughts!,low,kaggle_sentiment,capturing essence bustling market photographer freezes moments time frame telling unique vibrant story,0,1,2,1
"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.",Casual,Twitter,Millennials,#Mesmerizing #NightDancePerformance,General,Share your thoughts!,medium,kaggle_sentiment,underneath city lights dancer expresses emotions graceful movements creating mesmerizing performance night sky,0,3,2,2
"In the heart of a bustling market, the street food connoisseur indulges in a culinary adventure, savoring diverse flavors and aromas.",Casual,Instagram,Millennials,#CulinaryAdventure #StreetFoodDelights,General,Share your thoughts!,medium,kaggle_sentiment,heart bustling market street food connoisseur indulges culinary adventure savoring diverse flavors aromas,0,1,2,2
"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes.",Casual,Facebook,Millennials,#WinterMagic #SnowyLandscapes,General,Share your thoughts!,medium,kaggle_sentiment,first snowflake descends winter enthusiast eagerly prepares season frosty delights anticipating magic snow covered landscapes,0,0,2,2
"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation.",Casual,Twitter,Millennials,#ThrillingJourney #MysteryNovel,General,Share your thoughts!,low,kaggle_sentiment,amidst pages captivating mystery novel reader unravels clues secrets experiencing thrilling journey suspense revelation,0,3,2,1
"Surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas.",Casual,Instagram,Millennials,#NaturesBeauty #FloralJoy,General,Share your thoughts!,medium,kaggle_sentiment,surrounded vibrant colors flower garden gardener nurtures blossoms finding joy beauty nature ever changing canvas,0,1,2,2
"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.",Casual,Facebook,Millennials,#CelestialWonder #Stargazing,General,Share your thoughts!,low,kaggle_sentiment,astronomy observatory stargazer marvels vastness cosmos contemplating mysteries hidden within celestial expanse,0,0,2,1
"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose.",Casual,Twitter,Millennials,#CreativeInspiration #CoffeeJourney,General,Share your thoughts!,low,kaggle_sentiment,engulfed aroma freshly brewed coffee writer finds inspiration every sip embarking journey creativity prose,0,3,2,1
"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity.",Casual,Instagram,Millennials,#RunwayCreativity #FashionInnovation,General,Share your thoughts!,medium,kaggle_sentiment,realm fashion designer unveils collection tells story blending innovation tradition runway creativity,0,1,2,2
"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave.",Casual,Facebook,Millennials,#OceansFreedom #SurfingThrills,General,Share your thoughts!,low,kaggle_sentiment,waves crash shore surfer embraces thrill riding ocean energy capturing essence freedom wave,0,0,2,1
"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past.",Casual,Twitter,Millennials,#WhispersOfThePast #HistoricalTour,General,Share your thoughts!,medium,kaggle_sentiment,exploring historical architecture ancient city traveler transported bygone era monument whispers tales past,0,3,2,2
Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode,Casual,Twitter,Millennials,#CrushStruggles #AvoidingEyeContact,General,Share your thoughts!,low,kaggle_sentiment,successfully avoided eye contact crush hallway mission accomplished teencrush stealthmode,0,3,2,1
Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems,Casual,Instagram,Millennials,#SnackCrisis #TeenLife,General,Share your thoughts!,low,kaggle_sentiment,ran snacks movie marathon crisis level emergency movienightstruggles teenproblems,0,1,2,1
Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes,Casual,Facebook,Millennials,#SelfieStruggle #TeenConfessions,General,Share your thoughts!,low,kaggle_sentiment,spent hour choosing perfect filter selfie struggle instagram aesthetic real selfiequeen teenvibes,0,0,2,1
Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife,Casual,Twitter,Millennials,#TeenProblems #LostHeadphones,General,Share your thoughts!,low,kaggle_sentiment,lost headphones vanish thin air headphonemystery teenlife,0,3,2,1
Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions,Casual,Instagram,Millennials,#StudyingMemes #TeenLife,General,Share your thoughts!,medium,kaggle_sentiment,decided study exams ended making memes studying instead procrastination level expert procrastinationnation teenconfessions,0,1,2,2
"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles",Casual,Facebook,Millennials,#WeekendOops #TeenFashion,General,Share your thoughts!,low,kaggle_sentiment,got dressed day remembered saturday oops weekendvibes teenstruggles,0,0,2,1
Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements,Casual,Twitter,Millennials,#TeenSuccess #ProjectMiracle,General,Share your thoughts!,medium,kaggle_sentiment,survived group project without drama miracles happen groupprojectsuccess teenachievements,0,3,2,2
"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor",Casual,Instagram,Millennials,#TeenChef #CookingFail,General,Share your thoughts!,low,kaggle_sentiment,entered kitchen intention cook left bag chips cooking overrated anyway masterchefintraining teenhumor,0,1,2,1
"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife",Casual,Facebook,Millennials,#ClassEvent #TeenExcitement,General,Share your thoughts!,low,kaggle_sentiment,staring clock class waiting bell ring like exciting event day classcountdown teenlife,0,0,2,1
"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading",Casual,Twitter,Millennials,#BookDiscoveries #TeenReading,General,Share your thoughts!,medium,kaggle_sentiment,discovered new book series spent whole night reading needs sleep anyway bookwormlife latenightreading,0,3,2,2
"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming",Casual,Instagram,Millennials,#GameOn #TeenGamer,General,Share your thoughts!,low,kaggle_sentiment,bought new video game played hours forgot eat ultimate gaming session gamerlife nofoodgaming,0,1,2,1
Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon,Casual,Facebook,Millennials,#BingeWatchDay #TeenLife,General,Share your thoughts!,medium,kaggle_sentiment,spent day binge watching new series productivity level zero lazyday tvseriesmarathon,0,0,2,2
Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,Casual,Twitter,Millennials,#FashionGoals #TeenStyle,General,Share your thoughts!,low,kaggle_sentiment,caught latest fashion trends planning shopping spree fashionista trendyteen,0,3,2,1
Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney,Casual,Instagram,Millennials,#InstrumentLearning #TeenMusic,General,Share your thoughts!,medium,kaggle_sentiment,decided learn new instrument day one still trying figure hold musicnovice learningjourney,0,1,2,2
Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover,Casual,Facebook,Millennials,#MusicTherapy #TeenPlaylist,General,Share your thoughts!,low,kaggle_sentiment,spent hours creating perfect playlist every mood music therapy playlistmaker teenmusiclover,0,0,2,1
Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef,Casual,Twitter,Millennials,#CookingSuccess #TeenCook,General,Share your thoughts!,medium,kaggle_sentiment,successfully cooked gourmet meal family chef skills unlocked chefmode teenchef,0,3,2,2
Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape,Casual,Instagram,Millennials,#GetawayGoals #TeenTravel,General,Share your thoughts!,low,kaggle_sentiment,spontaneously booked weekend getaway adventure awaits travelbug weekendescape,0,1,2,1
Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight,Casual,Facebook,Millennials,#MusicMagic #TeenConcert,General,Share your thoughts!,medium,kaggle_sentiment,attended concert danced night away music heartbeat life concertvibes danceallnight,0,0,2,2
Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories,Casual,Twitter,Millennials,#ChildhoodMemories #TeenCartoons,General,Share your thoughts!,low,kaggle_sentiment,rediscovered childhood cartoons nostalgia filled marathon cartoonnostalgia teenmemories,0,3,2,1
Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor,Casual,Instagram,Millennials,#DIYGoals #TeenCreative,General,Share your thoughts!,medium,kaggle_sentiment,embarked diy home decor project let hope turns better last time diyadventure teenhomedecor,0,1,2,2
"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover",Casual,Facebook,Millennials,#CulturalDay #TeenCuriosity,General,Share your thoughts!,low,kaggle_sentiment,spent afternoon museum pretending cultured art enthusiast making museumday teenartlover,0,0,2,1
Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger,Casual,Twitter,Millennials,#BloggingJourney #TeenThoughts,General,Share your thoughts!,medium,kaggle_sentiment,started blog random thoughts musings blogging new diary bloggerlife teenblogger,0,3,2,2
Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon,Casual,Instagram,Millennials,#QuietMoments #BookishEscape,General,Share your thoughts!,medium,kaggle_sentiment,relishing peaceful afternoon classic novel quiet moments best moments booklover peacefulafternoon,0,1,2,2
"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging",Casual,Twitter,Millennials,#AgingGracefully #Memories,General,Share your thoughts!,medium,kaggle_sentiment,reflecting lifetime memories wrinkle tells story embracing beauty aging lifereflections beautyinaging,0,3,2,2
Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer,Casual,Facebook,Millennials,#ArtDiscovery #SeniorArtist,General,Share your thoughts!,low,kaggle_sentiment,exploring world digital art never late discover new passions digitalartistry latebloomer,0,0,2,1
